User-ID,Location,Age
249292,"forest, virginia, usa",
249305,"lewiston, idaho, usa",54.0
249352,"charlotte, north carolina,",
249353,"medina, ohio, usa",
249386,"toowoomba, queensland, australia",40.0
249393,"sun city, california, usa",
249401,"montrose, colorado, usa",76.0
249407,"nashville, tennessee, usa",22.0
249411,"mountain home, arkansas, usa",
249446,"cagliari, sardegna, italy",22.0
249464,"colnbrook, berkshire, united kingdom",
249501,"bremen, bremen, germany",
249504,"horley, surrey, united kingdom",28.0
249527,"texada island, british columbia, canada",16.0
249541,"fair lawn, , usa",
249544,"kingwood, texas, usa",
249559,"arlington, texas, usa",60.0
249578,"alexandria, virginia, usa",32.0
249579,"austin, texas, usa",
249591,"evanston, illinois, usa",51.0
249598,"dallas, texas, usa",25.0
249612,"decatur, texas, usa",49.0
249620,"pearland, texas, usa",33.0
249628,"whitney, texas, usa",51.0
249632,"austin, texas, usa",
249637,"bloomingdale, illinois, usa",26.0
249658,"lower templestowe, victoria, australia",35.0
249688,"st. peter, minnesota, usa",
249695,"halifax, nova scotia, canada",35.0
249721,"baltimore, maryland, usa",52.0
249723,"round rock, texas, usa",32.0
249732,"st. paul, minnesota, usa",
249735,"orange, california, usa",42.0
249736,"slidell, louisiana, usa",41.0
249746,"lincoln, california, usa",46.0
249826,"mt barker, south australia, australia",34.0
249827,"sao paulo, sp, brazil",30.0
249829,"calgary, alberta, canada",
249848,"chicago, illinois, usa",
249862,"sugar land, texas, usa",
249866,"toronto, ontario, canada",
249886,"new windsor, ,",46.0
249894,"duncansville, pennsylvania, usa",
249902,"reston, virginia, usa",
249912,"kirkwood, missouri, usa",26.0
249924,"san francisco, california, usa",38.0
249930,"ashland, massachusetts, usa",
249953,"toronto, ontario, canada",
249954,"pueblo, colorado, usa",
249958,"westmont, illinois, usa",12.0
249963,"gainesville, florida, usa",34.0
249989,"lansing, michigan, usa",
249994,"lisboa, lisboa, portugal",28.0
249997,"nottingham, nottingham, united kingdom",
250002,"bristol, , united kingdom",32.0
250006,"glendale, california, usa",36.0
250015,"amsterdam, noord holland, netherlands",31.0
250016,"houston, texas, usa",17.0
250061,"cambridge, ontario, canada",14.0
250101,"phoenix, arizona, usa",61.0
250103,"dunwoody, georgia, usa",
250105,"london, england, united kingdom",
250153,"kingston, ontario, canada",32.0
250163,"peterborough, ontario, canada",17.0
250184,"renton, washington, usa",
250186,"island, kentucky, usa",30.0
250196,"greenacres, washington, usa",60.0
250238,"ottawa, ontario, canada",
250269,"montrael, quebec, canada",25.0
250274,"iowa city, iowa, usa",27.0
250275,"portland, oregon, usa",73.0
250295,"concord, california, usa",
250300,"n/a, n/a, singapore",
250301,"new york, new york, usa",21.0
250303,"winter park, florida, usa",40.0
250307,"chelsea, michigan, usa",47.0
250321,"sydney, new south wales, australia",
250322,"toronto, ontario, canada",
250330,"riverdale, new york, usa",
250341,"parker, texas, usa",37.0
250347,"ann arbor, michigan, usa",61.0
250353,"hawthorne, california, usa",18.0
250359,"lünen, nordrhein-westfalen, germany",23.0
250368,"clovis, california, usa",
250398,"hanover park, illinois, usa",50.0
250399,"stoneham, massachusetts, usa",
250401,"beaumaris, victoria, australia",47.0
250405,"columbus, ohio, usa",55.0
250406,"bothell, washington, usa",34.0
250407,"houston, texas, usa",
250419,"singapore, singapore, singapore",32.0
250437,"bloomington, indiana, usa",34.0
250454,"st. charles, missouri, usa",
250459,"bakersfield, california, usa",
250463,"staten island, new york, usa",38.0
250471,"scottsville, virginia, usa",
250472,"medford, oregon, usa",49.0
250478,"toronto, ontario, canada",27.0
250483,"darlington, england, united kingdom",
250502,"newberg, oregon, usa",44.0
250503,"cincinnati, ohio, usa",22.0
250510,"st. louis, missouri, usa",
250513,"tucson, arizona, usa",47.0
250517,"philadelphia, pennsylvania, usa",31.0
250523,"milton, florida, usa",45.0
250528,"waterford, michigan, usa",
250539,"calgary, alberta, canada",21.0
250543,"pillager, minnesota, usa",43.0
250544,"springfield, missouri, usa",38.0
250557,"oakland, california,",
250590,"ottawa, ontario, canada",
250599,"asheville, north carolina, usa",14.0
250622,"veneta, oregon, usa",
250645,"thunder bay, ontario, canada",22.0
250674,"kingsville, texas, usa",31.0
250683,"london, ontario, canada",41.0
250695,"reno, nevada, usa",
250709,"chicago, illinois, usa",
250724,"cincinnati, ohio, usa",17.0
250725,"victoria, british columbia, canada",68.0
250739,"segrate, lombardia, italy",
250748,"annandale, virginia, usa",
250750,"vero beach, florida, usa",44.0
250764,"cove, oregon, usa",
250794,"chapel hill, north carolina, usa",
250800,"bethesda, maryland, usa",40.0
250832,"sydney, new south wales, australia",19.0
250851,"springfield, ohio, usa",21.0
250853,"charlotte, north carolina, usa",
250869,"warren, new jersey, usa",
250892,"st. petersburg, florida, usa",21.0
250894,"oceanside, california, usa",30.0
250919,"prospect harbor, maine, usa",59.0
250925,"milton, ontario, canada",33.0
250932,"north charleston, south carolina, usa",27.0
250936,"jacksonville, florida, usa",36.0
250948,"los angeles, california, usa",28.0
250962,"vancouver, british columbia, canada",24.0
250977,"fortrose, ross-shire, united kingdom",
250981,"providence, rhode island, usa",
250984,"cambridge, massachusetts, usa",37.0
250990,"richmond, virginia, usa",
251003,"latonia, kentucky, usa",37.0
251017,"dearborn, michigan, usa",35.0
251019,"everton, missouri, usa",52.0
251035,"huntington beach, california, usa",
251036,"creola, alabama, usa",15.0
251039,"athens, ohio, usa",
251050,"mount pleasant, south carolina, usa",25.0
251056,"el monte ca., california, usa",41.0
251071,"olympia, washington, usa",34.0
251097,"barcelona, catalunya, spain",19.0
251115,"leominster, massachusetts, usa",37.0
251122,"hartley, iowa, usa",
251133,"eugene, oregon, usa",
251140,"redding, california, usa",25.0
251149,"newnan, georgia, usa",50.0
251150,"east setuaket, new york, usa",
251157,"chicago, illinois, usa",
251164,"trabuco canyon, california, usa",59.0
251199,"coimbra, n/a, portugal",17.0
251216,"brooksville, florida, usa",33.0
251242,"delta, british columbia, canada",28.0
251253,"alameda, california, usa",59.0
251291,"cowbridge, wales, united kingdom",54.0
251317,"boston, massachusetts, usa",35.0
251325,"nottingham, england, united kingdom",26.0
251327,"kearney, nebraska, usa",37.0
251339,"bayboro, north carolina, usa",46.0
251342,"perugia, umbria, italy",27.0
251362,"minneapolis, minnesota, usa",25.0
251377,"sacramento, california, usa",
251391,"council bluffs, iowa, usa",30.0
251394,"portland, maine, usa",25.0
251400,"newtown square, pennsylvania, usa",
251422,"cumberland, maryland, usa",23.0
251440,"st. louis, ,",
251441,"nashville, tennessee, usa",
251444,"arlington, virginia, usa",
251478,"davenport, iowa, usa",18.0
251483,"gilroy, california, usa",54.0
251488,"san leandro, california, usa",57.0
251495,"mundelein, illinois, usa",54.0
251499,"maryville, tennessee, usa",25.0
251501,"universal city, texas, usa",
251518,"woolmarket, mississippi, usa",
251522,"blaine, minnesota, usa",56.0
251527,"lindsay, ontario, canada",41.0
251541,"toledo, ohio, usa",41.0
251560,"tuttle, north dakota, usa",48.0
251572,"san jose, california, usa",20.0
251575,"cernusco s/n (mi), lombardia, italy",28.0
251580,"brighton, michigan, usa",39.0
251606,"west vancouver, british columbia, canada",
251613,"sonoma, california, usa",34.0
251615,"webster, new york, usa",21.0
251642,"farmington hills, michigan, usa",57.0
251651,"groves, texas, usa",39.0
251674,"fremont, california, usa",
251696,"delta, british columbia, canada",
251721,"orleans, massachusetts, usa",57.0
251727,"hagerstown, maryland, usa",37.0
251730,"windsor, connecticut, usa",37.0
251739,"houston, texas, usa",
251744,"los alamos, new mexico, usa",
251754,"sacramento, california, usa",39.0
251757,"tampa, florida, usa",
251779,"stittsville, ontario, canada",
251808,"pickering, ontario, canada",26.0
251811,"minneapolis, minnesota, usa",31.0
251843,"homer city, pennsylvania, usa",
251844,"lisboa, lisboa, portugal",30.0
251851,"woodbury, ,",43.0
251859,"port coquitlam, british columbia, canada",
251864,"unalakleet, alaska, usa",
251884,"morrisville, north carolina, usa",
251890,"emerald, wisconsin, usa",52.0
251908,"columbus, ohio, usa",
251947,"seattle, washington, usa",40.0
251974,"orlando, florida, usa",37.0
251975,"eppstein, hessen, germany",30.0
251984,"buzzards bay, massachusetts, usa",
252006,"toronto, ontario, canada",31.0
252007,"mainz, rheinland-pfalz, germany",35.0
252015,"chicago, illinois, usa",20.0
252020,"marysville, washington, usa",51.0
252045,"decatur, georgia, usa",
252049,"salt lake city, utah, usa",
252055,"atlanta, georgia, usa",
252071,"catawba, wisconsin, usa",32.0
252079,"strathmore, alberta, canada",
252080,"norristown, pennsylvania, usa",
252091,"moore, south carolina, usa",50.0
252099,"santa barbara, california, usa",
252110,"washington, dc, usa",23.0
252126,"san diego, ,",
252159,"richmond, virginia, usa",
252172,"austin, texas, usa",27.0
252176,"edmonton, alberta, canada",
252222,"mississauga, ontario, canada",21.0
252227,"sacramento, california, usa",25.0
252229,"duluth, minnesota, usa",49.0
252233,"kansas city, missouri, usa",22.0
252268,"tonawanda, new york, usa",53.0
252282,"sammamish, washington, usa",42.0
252287,"boynton beach, florida, usa",58.0
252292,"portage la prairie, manitoba, canada",32.0
252311,"tucson, arizona, usa",
252343,"durango, colorado, usa",
252345,"bakersfield, california, usa",39.0
252347,"springfield, virginia, usa",52.0
252348,"livermore, california, usa",42.0
252349,"san jose, california, usa",32.0
252351,"edinburg, texas, usa",48.0
252383,"scullin, australian capital territory, australia",60.0
252409,"san francisco, california, usa",
252422,"columbia, south carolina, usa",
252453,"cahaba heights, alabama, usa",
252505,"waco, texas, usa",
252510,"münchen, bayern, germany",1.0
252529,"winnipeg, manitoba, canada",
252559,"saint peters, missouri, usa",18.0
252563,"riverside, california, usa",
252573,"dyersburg, ,",
252574,"knoxville, tennessee, usa",
252579,"ocean park, washington, usa",
252601,"oromocto, new brunswick, canada",49.0
252622,"paradise, california, usa",77.0
252627,"tucson, arizona, usa",
252628,"toronto, ,",
252639,"santa fe, new mexico, usa",
252642,"halifax, nova scotia, canada",27.0
252652,"victoria, british columbia, canada",26.0
252654,"hoboken, new jersey, usa",
252659,"madison, wisconsin, usa",35.0
252676,"clifton, new jersey, usa",34.0
252694,"iowa city, iowa, usa",29.0
252695,"lincoln, nebraska, usa",
252698,"bellingham, washington, usa",30.0
252719,"albion, maine, usa",19.0
252724,"vancouver, british columbia, canada",
252752,"hartland, michigan, usa",15.0
252764,"indianapolis, indiana, usa",37.0
252777,"anaheim, california, usa",34.0
252806,"elkridge, maryland, usa",37.0
252820,"montreal, quebec, canada",33.0
252827,"sheffield, england, united kingdom",36.0
252843,"ogden, utah, usa",
252848,"vinton, virginia, usa",32.0
252865,"olympia, washington, usa",30.0
252900,"utrecht, utrecht, netherlands",21.0
252901,"ponce, puerto rico, puerto rico",25.0
252909,"indianapolis, indiana, usa",
252917,"fredericton, new brunswick, canada",35.0
252921,"renton, washington, usa",22.0
252982,"cologne/köln, nordrhein-westfalen, germany",31.0
253005,"huntsville, alabama, usa",43.0
253080,"san francisco, california, usa",42.0
253082,"williamston, michigan, usa",51.0
253090,"gatineau, quebec, canada",1.0
253102,"eugene, oregon, usa",45.0
253105,"alpharetta, georgia, usa",17.0
253106,"westchester county, new york, usa",45.0
253133,"baton rouge, louisiana, usa",39.0
253209,"putney, vermont, usa",
253214,"bonita springs, florida, usa",
253226,"silver lake, new york, usa",25.0
253228,"harrisonburg, virginia, usa",
253261,"avon lake, ohio, usa",15.0
253304,"adelaide, south australia, australia",
253310,"newington, connecticut, usa",38.0
253315,"florissant, missouri, usa",44.0
253322,"white salmon, washington, usa",
253343,"san francisco, california, usa",
253386,"mesquite, texas, usa",46.0
253407,"ottawa, ontario, canada",18.0
253476,"jasper, ,",
253482,"vallejo, california, usa",24.0
253488,"palatine, illinois, usa",38.0
253490,"fairview heights, illinois, usa",32.0
253516,"charleston, west virginia, usa",
253556,"modesto, california, usa",31.0
253563,"big rapids, michigan, usa",33.0
253580,"midland, ontario, canada",52.0
253586,"berlin, berlin, germany",38.0
253602,"jyväskylä, keski-suomi, finland",28.0
253626,"brooklyn, new york, usa",23.0
253629,"gulf breeze, florida, usa",
253652,"belfast, northern ireland, united kingdom",23.0
253689,"oakland, california, usa",20.0
253714,"huntsville, alabama, usa",31.0
253738,"mackay, queensland,",
253771,"palm springs, florida, usa",49.0
253773,"albuquerque, new mexico, usa",28.0
253780,"fredericton, new brunswick,",25.0
253793,"stockholm, n/a, sweden",38.0
253797,"parma, ohio, usa",40.0
253821,"fulton, missouri, usa",
253828,"tallahassee, florida, usa",
253829,"innisfil, ontario, canada",32.0
253841,"orlando, florida, usa",36.0
253852,"paris, n/a, france",27.0
253855,"edmonton, alberta, canada",29.0
253867,"roanoke, virginia, usa",
253871,"mechanicsville, maryland, usa",26.0
253890,"oshkosh, wisconsin, usa",30.0
253928,"toulon, n/a, france",16.0
253949,"steamboat springs, colorado, usa",33.0
253958,"fresno, california, usa",55.0
253964,"mill valley, california, usa",
254016,"minneapolis, minnesota, usa",
254042,"orlando, florida, usa",
254043,"austin, texas, usa",26.0
254053,"hackettstown, new jersey, usa",27.0
254064,"columbia, pennsylvania, usa",45.0
254066,"bremerton, washington, usa",34.0
254068,"downingtown, pennsylvania, usa",14.0
254097,"emsworth, ,",
254127,"roselle, illinois, usa",37.0
254130,"bronx, new york, usa",38.0
254144,"collinsville, texas, usa",23.0
254159,"minneapolis, minnesota, usa",39.0
254160,"millbrae, california, usa",33.0
254171,"clearwater, florida, usa",
254174,"swampscott, massachusetts, usa",47.0
254189,"kooskia, idaho, usa",40.0
254196,"antioch, illinois, usa",
254201,"milwaukee, wisconsin, usa",25.0
254206,"tucson, arizona, usa",31.0
254235,"rochester, minnesota, usa",
254237,"philadelphia, pennsylvania, usa",44.0
254241,"orange park, florida, usa",35.0
254261,"missouri city, texas, usa",
254268,"arlington, texas, usa",48.0
254287,"richmond, virginia, usa",
254288,"minneapolis, minnesota, usa",23.0
254289,"ridgedale`, missouri, usa",
254299,"the dalles, oregon, usa",55.0
254303,"rochester, new hampshire, usa",24.0
254377,"niles, michigan, usa",50.0
254386,"rock hill, south carolina, usa",65.0
254405,"nanticoke, pennsylvania, usa",33.0
254409,"mcdonald, tennessee, usa",46.0
254412,"st. johnsbury, vermont, usa",
254417,"belmont, california, usa",36.0
254443,"knoxville, tennessee, usa",44.0
254450,"festus, missouri, usa",33.0
254465,"maryville, tennessee, usa",22.0
254467,"walnut creek, california, usa",29.0
254481,"gallatin, tennessee, usa",25.0
254485,"mt. juliet, tennessee, usa",
254486,"indio, california, usa",45.0
254502,"leeds, west yorkshire, united kingdom",41.0
254518,"kuna, idaho, usa",
254534,"london, ontario, canada",41.0
254568,"belize city, n/a, belize",31.0
254577,"columbia, missouri, usa",47.0
254589,"chicopee, massachusetts, usa",
254676,"chicago, illinois,",
254690,"toronto, ontario, canada",33.0
254704,"stewartstown, pennsylvania, usa",48.0
254707,"yorktown, virginia, usa",42.0
254751,"deland, florida, usa",52.0
254754,"seattle, washington, usa",28.0
254758,"wilmington, delaware, usa",26.0
254779,"hialeah, florida, usa",50.0
254786,"london, england, united kingdom",35.0
254787,"evergreen, colorado, usa",
254822,"hamilton, ontario, canada",
254852,"montreal, quebec, canada",20.0
254856,"oson air base, oson air base, south korea",16.0
254863,"chattaroy, washington, usa",39.0
254867,"greenville, south carolina, usa",43.0
254899,"browns mills, new jersey, usa",54.0
254910,"newport beach, california, usa",51.0
254919,"san leandro, california, usa",
254938,"tucson, arizona, usa",
254952,"stuttgart, baden-wuerttemberg, germany",36.0
254971,"boise, idaho, usa",53.0
254982,"san sebastian, guipuzcoa, spain",28.0
254995,"san diego, california, usa",39.0
255045,"allen, texas, usa",40.0
255054,"south haven, mi, usa",
255056,"la jolla, california, usa",44.0
255078,"pewaukee, wisconsin, usa",49.0
255089,"albuquerque, new mexico, usa",
255092,"corrales, new mexico, usa",
255109,"centreville, virginia, usa",
255133,"des moines, ,",
255141,"minneapolis, minnesota, usa",50.0
255175,"san diego, california, usa",
255189,"sulz, baden-wuerttemberg, germany",0.0
255218,"anaheim, california, usa",46.0
255267,"tigard, oregon, usa",
255275,"boise, idaho, usa",58.0
255289,"arlington heights, illinois, usa",46.0
255300,"waynesburg, pennsylvania, usa",33.0
255305,"oil city, pennsylvania, usa",56.0
255320,"esk, queensland, australia",52.0
255331,"eversley.          hampshire, england, united kingdom",70.0
255372,"knoxville, tennessee, usa",
255376,"sedro-woolley, washington, usa",27.0
255425,"phoenix, arizona, usa",34.0
255429,"florissant, missouri, usa",39.0
255454,"key west, florida, usa",
255471,"thunder bay, ontario, canada",42.0
255479,"albuquerque, new mexico, usa",14.0
255485,"cedar crest, new mexico, usa",
255489,"sherman oaks, california, usa",
255490,"port angeles, washington, usa",
255493,"copenhagen, sjælland, denmark",20.0
255517,"arlington, virginia, usa",
255546,"las vegas, nevada, usa",42.0
255577,"san diego, california, usa",
255618,"scottsdale, arizona, usa",30.0
255625,"caddo gap, arkansas, usa",53.0
255655,"jacksonville, florida, usa",37.0
255661,"parker, colorado, usa",34.0
255677,"washington, dc, usa",
255679,"lagos, ,",24.0
255719,"columbus, ohio, usa",30.0
255748,"melbourne, victoria, australia",
255749,"denver, colorado, usa",72.0
255763,"vancouver, british columbia, canada",
255786,"port orca, washington, usa",36.0
255799,"lafayette, louisiana, usa",28.0
255814,"york, england, united kingdom",29.0
255837,"atlanta, georgia, usa",27.0
255846,"paris, paris, france",21.0
255858,"eugene, oregon, usa",23.0
255900,"albuquerque, new mexico, usa",
255943,"stockport, cheshire, united kingdom",41.0
255973,"nanaimo, british columbia, canada",39.0
255979,"dresden, sachsen, germany",30.0
256018,"bellevue, washington, usa",53.0
256023,"vancouver, british columbia, canada",
256037,"vitry le francois, champagne-ardennes, france",21.0
256052,"albuquerque, new mexico, usa",15.0
256110,"havelock, north carolina, usa",43.0
256133,"kirkwood, missouri, usa",52.0
256157,"gold coast, queensland, australia",12.0
256167,"temecula, california, usa",14.0
256185,"asheville, north carolina, usa",
256214,"sherman oaks, california, usa",
256220,"denver, colorado, usa",33.0
256224,"fremont, california, usa",25.0
256233,"glen allen, virginia, usa",
256238,"pleasanton, california, usa",26.0
256247,"sydney, new south wales, australia",35.0
256248,"edmonton, alberta, canada",
256261,"boston, massachusetts, usa",
256270,"trabuco canyon, california, usa",42.0
256303,"lysterfield, victoria, australia",41.0
256320,"las vegas, nevada, usa",34.0
256335,"highlands ranch, colorado, usa",33.0
256350,"jacksonville, florida, usa",37.0
256384,"santa ana, california, usa",
256387,"west allis, wisconsin, usa",
256392,"woodstock, georgia, usa",
256402,"huntsville, alabama, usa",34.0
256407,"florissant, missouri, usa",58.0
256440,"san luis obispo, ,",
256457,"fairfield, california, usa",54.0
256470,"salinas, california, usa",
256487,"davis, california, usa",48.0
256507,"melbourne, victoria, australia",26.0
256544,"nanticoke, ontario, canada",62.0
256557,"wayland, michigan, usa",52.0
256593,"sunnyvale, california, usa",
256603,"oakland, ,",25.0
256604,"bellingham, washington, usa",18.0
256630,"christchurch, canterbury, new zealand",
256631,"seattle, washington, usa",54.0
256633,"norfolk, virginia, usa",
256648,"west point, new york, usa",
256651,"modesto, california, usa",
256659,"tacoma, washington, usa",64.0
256691,"chesterfield, missouri, usa",53.0
256713,"heerlen, limburg, netherlands",49.0
256729,"somerset, kentucky, usa",29.0
256736,"new york, new york, usa",30.0
256749,"boothbay, maine, usa",
256789,"ithaca, ,",
256807,"hoytsville, utah, usa",
256820,"whiteabbey, northern ireland, united kingdom",34.0
256839,"woodward, oklahoma, usa",43.0
256843,"isle of palms, south carolina, usa",40.0
256844,"gulfport, mississippi, usa",36.0
256860,"bloomfield, new jersey, usa",
256864,"eugene, oregon, usa",
256873,"san jose, california, usa",
256882,"burlingame, california, usa",
256925,"louisville, kentucky, usa",32.0
256927,"washington, dc, usa",24.0
256948,"the woodlands, texas, usa",
256950,"manchester, missouri, usa",15.0
256972,"boston, massachusetts, usa",35.0
256980,"albuquerque, ,",
256988,"ringgold, georgia, usa",
257022,"seattle, washington, usa",17.0
257024,"houston, ,",38.0
257025,"hamburg, new york, usa",26.0
257028,"chicago heights, illinois, usa",31.0
257069,"newcastle, new south wales, australia",15.0
257082,"macomb, illinois, usa",45.0
257103,"franklin, tennessee, usa",
257118,"new york, new york, usa",
257145,"hebron, connecticut, usa",45.0
257161,"omaha, nebraska, usa",37.0
257197,"st. louis, missouri, usa",
257198,"edmonton, alberta, canada",34.0
257204,"akron, ohio, usa",32.0
257255,"barrie, ,",
257308,"philadelphia, pennsylvania, usa",
257312,"brampton, ontario, canada",
257327,"portland, oregon, usa",39.0
257346,"arthur, oregon, canada",39.0
257378,"charlotte amalie, vsvi, st.thomasi",
257380,"austin, texas, usa",
257381,"chevy chase, maryland, usa",
257390,"arlington, virginia, usa",
257439,"barboursville, virginia, usa",34.0
257454,"evergreen park, illinois, usa",61.0
257461,"pittsburgh, pennsylvania, usa",
257464,"abington, massachusetts, usa",23.0
257472,"mira de aire - leiria, centro, portugal",31.0
257483,"campobello, new brunswick, canada",54.0
257492,"san diego, ,",
257493,"knoxville, tennessee, usa",25.0
257495,"montreal, quebec, canada",23.0
257532,"boulder, colorado, usa",24.0
257534,"longview, washington, usa",34.0
257544,"columbia, missouri, usa",
257545,"portland, oregon, usa",
257548,"ray, michigan usa, ,",45.0
257602,"addison, texas, usa",28.0
257605,"bethel park, pennsylvania, usa",29.0
257625,"medfield, massachusetts, usa",22.0
257636,"perryville, arkansas, usa",25.0
257651,"frankfort, indiana, usa",
257699,"trussville, alabama, usa",35.0
257700,"slippery rock, pennsylvania, usa",22.0
257701,"hoodsport, washington, washington, usa",
257754,"boulder, colorado, usa",
257774,"redmond, washington, usa",
257777,"walnut creek, california, usa",
257784,"townsville, queensland, australia",33.0
257791,"pleasanton, california, usa",17.0
257804,"palmerston north, manawatu, new zealand",26.0
257809,"randolph, new york, usa",51.0
257878,"litchfield, minnesota, usa",42.0
257900,"san diego, california, usa",68.0
257913,"calgary, alberta, canada",30.0
257916,"omaha, nebraska, usa",
257927,"west allis, wisconsin, usa",
257931,"burlingame, california, usa",26.0
257969,"new port richey, florida, usa",104.0
257971,"lee`s summit, missouri, usa",43.0
257991,"syracuse, new york, usa",
258023,"wikwemikong, ontario, canada",38.0
258031,"oakland, colorado, usa",
258084,"mobile, alabama, usa",47.0
258093,"lawrenceville, georgia, usa",35.0
258098,"san diego, ,",
258109,"hamburg, hamburg, germany",37.0
258115,"rumson, new jersey, usa",42.0
258117,"harrisburg, pennsylvania, usa",29.0
258121,"surrey, british columbia, canada",25.0
258132,"south coogee, new south wales, australia",25.0
258141,"chicago, illinois, usa",30.0
258147,"houston, texas, usa",52.0
258151,"beaverton, oregon, usa",
258152,"calgary, alberta, canada",29.0
258160,"buford, georgia, usa",23.0
258185,"livermore, maine, usa",37.0
258240,"clarinda, iowa, usa",41.0
258266,"kuna, idaho, usa",36.0
258270,"fpo, ap, okinawa, japan",
258280,"matsuyama-shi, ehime-ken, japan",30.0
258290,"oklahoma city, oklahoma, usa",29.0
258291,"mississauga, ontario, canada",17.0
258323,"concord, massachusetts, usa",
258329,"ward, colorado, usa",26.0
258334,"pinckney, michigan, usa",31.0
258350,"guisborough, england, united kingdom",38.0
258352,"jackson, michigan, usa",
258373,"seattle, ,",34.0
258378,"medford, massachusetts, usa",25.0
258392,"porto, porto, portugal",33.0
258402,"wellington, n/a, new zealand",40.0
258403,"mill valley, california, usa",
258425,"chilliwack, ,",
258443,"belleville, illinois, usa",28.0
258459,"manakin sabot, virginia, usa",
258460,"vancouver, ,",
258482,"oro valley, arizona, usa",
258520,"dulwich hill, new south wales, australia",36.0
258534,"mcqueeney, texas, usa",32.0
258542,"columbia, missouri, usa",
258550,"new orleans, louisiana, usa",38.0
258553,"jonesboro, georgia, usa",
258556,"parkville, ,",50.0
258566,"philadelphia, pennsylvania, usa",29.0
258567,"salt spring island, british columbia, canada",46.0
258588,"salt lake city, utah, usa",55.0
258599,"san marcos, california, usa",57.0
258614,"kyiv, kyiv, ukraine",
258648,"washington, maryland, usa",31.0
258673,"glasgow, scotland, united kingdom",38.0
258675,"columbia, missouri, usa",32.0
258681,"st. cloud, minnesota, usa",48.0
258690,"calgary, alberta, canada",
258717,"selfkant, nordrhein-westfalen, germany",18.0
258747,"long beach, california, usa",45.0
258764,"grosse pointe, michigan, usa",
258784,"dallas, texas, usa",
258808,"upper darby, ,",35.0
258837,"parker, colorado, usa",32.0
258841,"nashville, tennessee, usa",
258842,"baltimore, maryland, usa",28.0
258879,"austin, ,",
258884,"belvidere, illinois, usa",
258908,"higginsville, missouri, usa",23.0
258915,"ames, iowa, usa",
258938,"los angeles, california, usa",27.0
258952,"perkasie, pennsylvania, usa",
258953,"great neck, new york, usa",29.0
258972,"austin, texas, usa",38.0
258982,"carmichael, california, usa",62.0
259004,"copenhagen, n/a, denmark",28.0
259006,"saginaw, michigan, usa",28.0
259018,"sydney, new south wales, australia",15.0
259028,"santo domingo, d.n., dominican republic",
259035,"edmonton, alberta, canada",38.0
259057,"castelldefels, barcelona, spain",15.0
259064,"belo horizonte, minas gerais, brazil",32.0
259066,"oakley, california, usa",56.0
259078,"fairbanks, alaska, usa",49.0
259101,"houston, texas, usa",53.0
259103,"poplarville, mississippi, usa",30.0
259111,"stillwater, new york, usa",31.0
259114,"modesto, california, usa",55.0
259118,"philadelphia, pennsylvania, usa",34.0
259128,"minneapolis, mississippi, usa",
259152,"elizabeth, new jersey, usa",
259155,"paris, ile de france, france",25.0
259205,"magdeburg, sachsen-anhalt, germany",24.0
259223,"twin falls, idaho, idaho, usa",82.0
259232,"las vegas, nevada, usa",
259234,"seattle, washington, usa",
259243,"davis, california, usa",30.0
259259,"woodruff, south carolina, usa",30.0
259260,"fair haven, michigan, usa",56.0
259264,"molalla, ,",45.0
259265,"okanogan, washington, usa",
259285,"ionia, michigan, usa",18.0
259286,"cebu city, cebu, philippines",
259287,"los angeles, california, usa",
259300,"buckley, washington, usa",
259304,"san jose, california, usa",
259305,"fallon, nevada, usa",
259309,"gaithersburg, maryland, usa",41.0
259312,"missouri city, texas, usa",
259316,"gouda, zuid-holland, netherlands",31.0
259320,"foster city, california, usa",41.0
259337,"springfield, illinois, usa",49.0
259344,"kota kinabalu, sabah, malaysia",23.0
259371,"new york, new york, usa",22.0
259372,"boston, massachusetts, usa",
259378,"winthrop, western australia, australia",46.0
259379,"baton rouge, louisiana, usa",
259380,"blue springs, missouri, usa",
259388,"oakland, california, usa",
259400,"douglasville, georgia, usa",
259406,"dc, dc, usa",34.0
259427,"pomfret center, connecticut, usa",34.0
259430,"mission, texas, usa",24.0
259466,"boise, idaho, usa",
259474,"smyrna, tennessee, usa",19.0
259502,"nakusp, british columbia, canada",
259526,"vancouver, washington, usa",37.0
259531,"mountain view, california, usa",59.0
259542,"cary, north carolina, usa",
259543,"south san francisco, california, usa",
259622,"houston, texas, usa",
259624,"trinidad, texas, usa",44.0
259625,"meridian, texas, usa",
259626,"austin, texas, usa",2.0
259628,"baytown, texas, usa",
259629,"carrollton, texas, usa",51.0
259734,"hillsboro, oregon, usa",29.0
259745,"campbell river, british columbia, canada",
259768,"houston, texas, usa",31.0
259778,"hillsboro, oregon, usa",
259793,"flint, michigan, usa",
259829,"madison, wisconsin, usa",44.0
259837,"kenmore, washington, usa",36.0
259846,"rohnert park, calabria, usa",
259856,"mcminnville, oregon, usa",
259893,"toronto, ,",
259898,"lakewood, washington, usa",16.0
259901,"thompson, manitoba, canada",
259906,"douglasville, georgia, usa",
259922,"dearborn heights, michigan, usa",
259929,"norfolk, virginia, usa",
259930,"miami, florida, usa",25.0
259939,"wallace, nebraska, usa",44.0
259976,"londonderry, new hampshire, usa",15.0
259986,"burnaby, british columbia, canada",27.0
259999,"sydney, new south wales, australia",35.0
